M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,foolfighter,菲律賓總統我來當也不會差到哪,08/04 06:24,推,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,airbear,浸完戴起來直接昏迷,08/04 06:31,推,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,General9939,ㄉ魏杜特蒂專講白痴的話，這種腦殘總統，怎麼還會有,08/04 07:14,推,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,General9939,有百姓支持他！,08/04 07:14,→,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,lici0393,口罩也是石化製品，泡汽油就毀了好嗎,08/04 07:51,噓,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,ReiFan,自自冉冉喔,08/04 08:11,推,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,kevinmeng2,原來菲律賓汽油比口罩便宜？,08/04 08:23,推,6,1,1
M.1596493352.A.97E,[新聞] 要窮人用汽油消毒口罩！杜特蒂重申：我沒在開玩笑,ke0119,原來是韓國瑜總統啊,08/04 17:40,推,6,1,1
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,weni302 (鏡花水月號),1.新聞網址 https://money.udn.com/money/story/5658/4754224 2.新聞來源 經濟日報 3.新聞內容 機場新冠普篩有譜？傳出行政院本周院會，預計將此案排入討論並列為重點，換言之，最 快在本周，就可能由行政院長蘇貞昌親自拍板定案。若果，則機場防疫、檢測、醫療相關 措施都要動起來，而產業方面，國內檢測公司有望優先受惠。桃機公司指出，目前還未確 定，但有聽過可能普篩。 比利時工程師近日確診新冠肺炎，且足跡遍佈全台，引爆台灣大流行的疑慮，由於該案遲 無法確認是本土感染還是境外移入，因此民眾極力要求主管機關應進行機場普篩作業 ，雖然衛福部仍傾向不對機場出入境普篩，但行政院方面承受極大壓力。 消息人士透露，行政院近期積極商討對策，請主管機關研擬開放機場普篩的可行性，分析 利弊得失。今明兩天將會進行先期討論，由行政院邀請衛福部高層一同研商。 業界指出，瑞基（4171）已獲得國防部採購17套設備與試劑，部署於軍艦與外島使用，另 外也會得外交部採購34套設備與試劑於援外計畫使用。前此，瑞基也捐贈了部分檢測試劑 與設備給衛福部。若果開放機場普篩，瑞基的產品即時可上場執勤，最有可能繼續獲得採 購單。 不過，政府工作通常以標案行之，國內幾家重要廠商，如普生（4117）、亞諾法（4133） 、ABCKY（6598）、博錸（6572）等公司，多已經有出口國際的實績，很有機會也加入機 場檢測聯盟的體系。 業內人士說，機場普篩與否，牽涉邊境解封的問題，若不解封，則普篩的必要性，就有待 商榷，反之，若要全面普篩，則邊境啟封、如何啟封，則勢必成為下一個討論的重點。問 題來了，啟封後的防疫如何因應，則是關鍵。 由於國內觀光飯店、旅行社業者已經進入斷炊狀態，在紓困已經都做過的情況下，沒有國 際來客、民眾無法出國，這些位居海嘯第一排的產業究竟還能撐多久，沒人知道，已 經有飯店業者示警，第4季會再迎來一波裁員潮。 業界認為，機場普篩是必要的，只是早作晚做而已，但相關配套措施也必須做好，以產業 來看，若不解封，國內觀光產業勢必面臨倒閉潮，可能連航空公司都無法避免。因此，普 篩與否是看似兩面刃，如何決策要靠智慧，但這類非做不可的工作靠智慧已經不 夠，還是得看政府的決心、執行力。 4.附註、心得、想法 侯友宜從3月講到8月 要對入境者普篩並配合居家檢疫 看來行政院終於聽進去 準備轉彎了 難怪蘇貞昌今天會先回應說 應該尊重專業判斷 也是先幫自己打預防針 要轉移收賄事件的焦點？ 我認為是要將疫情阻絕於境外 畢竟不能輕忽任何風險 牽拖,Tue Aug  4 15:58:48 2020,主文,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,WTF55665566,如果量能可以負擔現在出入境普篩合理啦 跟五毛柯韓,08/04 16:01,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,WTF55665566,粉嘴的全民普篩不是同個概念,08/04 16:01,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,Robben,丟預算下去就ok啊,08/04 16:02,推,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,saiyuki1412,三月那時醫療檢驗能量沒那麼夠吧,08/04 16:03,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,3月講的意義? 3月後有大規模本土感染?,08/04 16:05,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,elainakuo,預算跟人力都是問題 又要編列預算了？ 醫護醫檢師的津,08/04 16:05,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,elainakuo,貼發齊了？,08/04 16:05,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,findwind0826,普篩XDD 一直是要求入境普篩啊 誰跟你全民普篩,08/04 16:05,推,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,WTF55665566,低能兒普篩仔是要全民普篩喔,08/04 16:06,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,findwind0826,全民普篩他自己的衛生局長就會打他臉了,08/04 16:06,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,timeriver235,普篩仔吵的是社區感染要求全民普篩,08/04 16:10,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,elainakuo,https://youtu.be/newYw9bE5X4,08/04 16:11,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,elainakuo,不要搞 篩檢後才隔離14天哦,08/04 16:11,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566,幹，行政院被柯韓譚星滴粉普篩仔佔領了嗎？,08/04 16:15,推,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,skycitadel,又還沒確定 等真的要普篩再罵阿 這版不是只要提普篩,08/04 16:20,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,skycitadel,就罵管你是入境還是全民普篩,08/04 16:20,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,沒大規模本土感染 若採入境普篩 比較像是政治壓力而行,08/04 16:24,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,jorden,普篩仔又要出來亂了,08/04 16:25,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,3月與8月 情況又沒太大差異,08/04 16:25,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,這時要入境普篩 政治壓力的因素比較大,08/04 16:26,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,事實上 3月入境更亂 那時都沒普篩 也因此沒發生大規模感染,08/04 16:27,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,8月更沒道理入境普篩,08/04 16:27,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,惟一原因 可能是政治壓力,08/04 16:27,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,政治壓力就侯友宜呀,08/04 16:35,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,一直喊 乾脆成全你,08/04 16:35,→,3,1,22
M.1596527931.A.6D1,[新聞] 防疫情擴大 傳政院擬推機場入境普篩,silentence,政治感染防疫的標準手法 ㄏㄏ,08/04 18:33,噓,3,1,22
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,xamous (一天死去一點),1.轉錄標題 有頭有臉的經濟學家都在這邊 1.轉錄網址 https://www.facebook.com/102272028081181/videos/2845324092421280/ 2.轉錄來源 台北市政府 台北大聲公FB 3.轉錄內容 每項政策的產出與實踐，若能與不同意見者進行理性對話、討論、或辯論，對經驗累積與 民主深化都有正面效益。 例如這次中央政府為振興經濟所推出的三倍券，到底能發揮多少成效?七月底在台大的這 場新冠病毒政策對應研討會，學者就有激烈攻防。 國發會主委龔明鑫認為：消費券有效的促進消費，為經濟點火。不過其它學者卻持反 對意見。 政治大學經濟系教授莊奕琦：三倍券不如消費券，使用效果有限、時效性差、還增加不 少社會成本。 中研院經濟所簡錦漢研究員：三倍券對GDP的成長貢獻，僅有0.08% 臺北市政府秘書長陳志銘也參與了這場研討會，他表示：政府舉債510億，帶動GDP成長 卻不到0.1%，其實是一種倒退。他也談到臺北市政府在這次疫情危機中的策略佈局，到 底這些 有讀書的學者 們怎麼看三倍券呢?一起來看看 有頭有臉的經濟學家 你花的三倍券不只是你的三倍券 https://imgur.com/qzCfrx5.jpg 4.附註、心得、想法 台北市長柯文哲日前曾說有讀書都知道，三倍券根本沒用，歡迎中央找有頭有臉的經濟 學家背書台北市政府發言人粉專台北大聲公發布新冠病毒政策對應研討會影片 ，並列舉許多有頭有臉的經濟學家、有讀書的學者對於三倍券效益的看法。感覺 新任發言人上任以後真的比較有攻擊力呢，主動找有讀書、有頭有臉的經濟學家打臉中央 。 ,Tue Aug  4 16:00:08 2020,主文,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,elainakuo,柯：三倍劵沒有用 要學我多加一千,08/04 16:01,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,nakayamayyt,所以還加碼搭便車大放送的台北市政府就是智障,08/04 16:03,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,mcamory,網軍跟義勇軍的差別是什麼呀？,08/04 16:03,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,yataiml001,用北市府資源經營的跟側翼粉專一樣，TMD不意外,08/04 16:03,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,meredith001,三倍不夠 四倍才夠 阿北務實,08/04 16:04,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,skycitadel,三倍券就消費券阿 效果種類根本都一樣,08/04 16:04,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,z23061542,有頭有臉的經濟學家 馬用最多有用嗎,08/04 16:04,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,Afro5566,把公家機關粉專搞得跟側翼一樣,08/04 16:04,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,sakuraha,所以幹你他媽的多加1000是增加多少gdp?還是4000都算你柯,08/04 16:05,推,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,sakuraha,批政績,08/04 16:05,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,jj314257,中間選民的垃圾劇本 怎麼樣都他們對 跟電視上乎多乎空,08/04 16:05,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,jj314257,的白癡分析師沒兩樣,08/04 16:06,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,Doralice,我以為這是市府發言人，跟側翼一樣,08/04 16:06,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,if2,理論都很會講  實務弄出來都像口罩販賣機一樣,08/04 16:07,推,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,loveve5566,英糞，事實怕人講喔,08/04 16:07,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,malisse74,發言人系統只能寫出這種水準的東西 這比我在附近嚴正關,08/04 16:07,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,malisse74,切 還要糟糕,08/04 16:07,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,s880303,都馬英九的,08/04 16:08,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,WTF55665566,要馬桶時代的著名經濟學家持支持意見的有馬凱喔 這,08/04 16:09,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,WTF55665566,個公信力夠強了吧？ 不過9.2柯韓粉刻意無視,08/04 16:09,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,WTF55665566,https://reurl.cc/5l0a8q,08/04 16:10,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,nnkj,應該有比馬英九的消費券好0.1%,08/04 16:11,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,swatseal,北市府直營的粉專 風格跟那些白蟑螂側翼像同個小編,08/04 16:13,噓,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,victoryman,推,08/04 16:23,推,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,nakayamayyt,這種鳥文章該不會是那個新發言人自己寫的吧,08/04 16:25,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,deegs10221,WTF 是不是沒看內文阿，馬凱支持的可不是三倍券耶,08/04 18:43,→,3,10,14
M.1596528010.A.85C,[轉錄] 台北大聲公FB：有頭有臉的經濟學家都在這邊,deegs10221,馬凱提出的可是類似折價券的概念,08/04 18:45,→,3,10,14
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566 (PAVONEPOI),幹你娘普篩仔又在拖陳時中後腿 台灣防疫第一，普篩仔很忌妒民進黨的功勞嗎？ 都說了偽陽性是很大的問題了 還有醫療成本考量 柯韓譚星滴粉普篩仔回去念醫學統計好嗎？ 喔，你說這是行政院要推的喔 那當我沒說 普篩棒棒支持民進黨的普篩 : 1.新聞網址 : https://money.udn.com/money/story/5658/4754224 : 2.新聞來源 : 經濟日報 : 3.新聞內容 : 機場新冠普篩有譜？傳出行政院本周院會，預計將此案排入討論並列為重點，換言之 ，最 : 快在本周，就可能由行政院長蘇貞昌親自拍板定案。若果，則機場防疫、檢測、醫療 相關 : 措施都要動起來，而產業方面，國內檢測公司有望優先受惠。桃機公司指出，目前還 未確 : 定，但有聽過可能普篩。 : 比利時工程師近日確診新冠肺炎，且足跡遍佈全台，引爆台灣大流行的疑慮，由於該 案遲 : 無法確認是本土感染還是境外移入，因此民眾極力要求主管機關應進行機場普篩 作業 : ，雖然衛福部仍傾向不對機場出入境普篩，但行政院方面承受極大壓力。 : 消息人士透露，行政院近期積極商討對策，請主管機關研擬開放機場普篩的可行性， 分析 : 利弊得失。今明兩天將會進行先期討論，由行政院邀請衛福部高層一同研商。 : 業界指出，瑞基（4171）已獲得國防部採購17套設備與試劑，部署於軍艦與外島使用 ，另 : 外也會得外交部採購34套設備與試劑於援外計畫使用。前此，瑞基也捐贈了部分檢測 試劑 : 與設備給衛福部。若果開放機場普篩，瑞基的產品即時可上場執勤，最有可能繼續獲 得採 : 購單。 : 不過，政府工作通常以標案行之，國內幾家重要廠商，如普生（4117）、亞諾法（41 33） : 、ABCKY（6598）、博錸（6572）等公司，多已經有出口國際的實績，很有機會也加 入機 : 場檢測聯盟的體系。 : 業內人士說，機場普篩與否，牽涉邊境解封的問題，若不解封，則普篩的必要性，就 有待 : 商榷，反之，若要全面普篩，則邊境啟封、如何啟封，則勢必成為下一個討論的重點 。問 : 題來了，啟封後的防疫如何因應，則是關鍵。 : 由於國內觀光飯店、旅行社業者已經進入斷炊狀態，在紓困已經都做過的情況下，沒 有國 : 際來客、民眾無法出國，這些位居海嘯第一排的產業究竟還能撐多久，沒人知道 ，已 : 經有飯店業者示警，第4季會再迎來一波裁員潮。 : 業界認為，機場普篩是必要的，只是早作晚做而已，但相關配套措施也必須做好，以 產業 : 來看，若不解封，國內觀光產業勢必面臨倒閉潮，可能連航空公司都無法避免。因此 ，普 : 篩與否是看似兩面刃，如何決策要靠智慧，但這類非做不可的工作靠智慧已 經不 : 夠，還是得看政府的決心、執行力。 : 4.附註、心得、想法 : 侯友宜從3月講到8月 要對入境者普篩並配合居家檢疫 : 看來行政院終於聽進去 準備轉彎了 : 難怪蘇貞昌今天會先回應說應該尊重專業判斷 : 也是先幫自己打預防針 BePTT on my Xiaomi SMG900I ,Tue Aug  4 16:13:05 2020,回文,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,這是該做的事，終於做了，打爆菸糞的臉，可憐啊,08/04 16:16,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,WTF55665566,入境普篩=/=低能兒吵的全民普篩 執行可能性天差地遠,08/04 16:17,噓,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566,要不要我回去翻你們英粉罵提出入境普篩的侯友宜的文,08/04 16:18,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566,章啊,08/04 16:18,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,Wtf平行世界？政黑菸糞可是連入境普篩都反的,08/04 16:18,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566,真的以為我們跟你們英粉一樣，記憶力只有一天？,08/04 16:18,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,cloudccw,翻啊 又不是我:P,08/04 16:26,推,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,loveve5566,哈哈哈,08/04 16:26,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,ianbh,WTF真的平行世界居民,08/04 16:29,推,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,這比較像是政治壓力,08/04 16:33,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,zzZZ被打臉了趕快凹？真無恥,08/04 16:38,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,哪裡打臉?,08/04 16:40,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,柯粉主張入境普篩 是擔心大規模本土感染,08/04 16:41,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,問題是3月至今 沒大規模本土感染,08/04 16:41,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,所謂打臉前提 是大規模本土感染,08/04 16:41,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,事實上 是柯粉被打臉,08/04 16:42,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,你們期待的大規模本土感染 一直沒發生,08/04 16:42,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,你為什麼一直「希望」別人希望大規模感染？,08/04 16:49,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,你是有多恨台灣？,08/04 16:49,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,你恨台灣可以搬去對岸，慢走不送,08/04 16:49,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,再說，已經大規模感染再入境普篩有意義嗎？,08/04 16:50,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,你國小怎畢業的？,08/04 16:50,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,"用正面看柯粉主張 柯粉是在怕""只怕萬一""的情況發生",08/04 16:57,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,絕不是因為恨DPP而在哪裡吵,08/04 16:57,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,這樣柯粉滿意了嗎,08/04 16:58,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,柯粉只主張入境普篩嗎 沒主張過全民普篩嗎,08/04 16:59,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,tinmar,還是那都是韓粉在吵而已?,08/04 16:59,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,kevinmeng2,柯糞滿意我不滿意，你只會貼標籤，連是非對錯都沒有,08/04 16:59,→,2,2,25
M.1596528787.A.E84,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,ppsc,https://i.imgur.com/T5O1xIL.jpg,08/04 17:38,噓,2,2,25
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,afv (魁羽),: 比利時工程師近日確診新冠肺炎，且足跡遍佈全台，引爆台灣大流行的疑慮，由於該案 遲 : 無法確認是本土感染還是境外移入，因此民眾極力要求主管機關應進行機場普篩作 業 : ，雖然衛福部仍傾向不對機場出入境普篩，但行政院方面承受極大壓力。 : 消息人士透露，行政院近期積極商討對策，請主管機關研擬開放機場普篩的可行性，分 析 : 利弊得失。今明兩天將會進行先期討論，由行政院邀請衛福部高層一同研商。 劑 : 業內人士說，機場普篩與否，牽涉邊境解封的問題，若不解封，則普篩的必要性，就有 待 : 商榷，反之，若要全面普篩，則邊境啟封、如何啟封，則勢必成為下一個討論的重點。 問 : 題來了，啟封後的防疫如何因應，則是關鍵。 : 由於國內觀光飯店、旅行社業者已經進入斷炊狀態，在紓困已經都做過的情況下，沒有 國 : 際來客、民眾無法出國，這些位居海嘯第一排的產業究竟還能撐多久，沒人知道， 已 : 經有飯店業者示警，第4季會再迎來一波裁員潮。 : 業界認為，機場普篩是必要的，只是早作晚做而已，但相關配套措施也必須做好，以產 業 : 來看，若不解封，國內觀光產業勢必面臨倒閉潮，可能連航空公司都無法避免。因此， 普 : 篩與否是看似兩面刃，如何決策要靠智慧，但這類非做不可的工作靠智慧已經 不 : 夠，還是得看政府的決心、執行力。 入境普篩跟邊境解封以及旅遊觀光產業放在一起講，感覺入境普篩派不會是要用入境篩檢 代替14天居家檢疫吧？ ,Tue Aug  4 16:32:29 2020,回文,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,cloudccw,拜託先不要= =,08/04 16:33,推,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,Robben,隔離14比較重要,08/04 16:35,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,nnkj,建議讓入境者二選一,08/04 16:35,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,meredith001,怕 口罩戴起來吧 乾洗手又要隨身攜帶了,08/04 16:37,推,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,r13974682,怎麼可能二選一 不是都說普篩完還是要隔離,08/04 16:39,噓,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,r13974682,普篩仔講的,08/04 16:40,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,dbtel,入境普篩 然後邊境全面開放 小明也不用吵了  全部可以進來,08/04 16:56,推,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,dbtel,抖~~~,08/04 16:56,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,edwin11017,當然是入境篩+14天隔離啊 到底有誰在主張入境篩就不,08/04 16:59,推,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,edwin11017,用隔離的？,08/04 16:59,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,erisiss0,可以選普篩然後強制關14天。,08/04 17:04,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,erisiss0,其實大眾怕成這樣，不如普篩然後關50天好了。安心喔,08/04 17:05,→,5,1,7
M.1596529951.A.28E,Re: [新聞] 防疫情擴大 傳政院擬推機場入境普篩,weni302,入境普篩還得配合居家檢疫 才能達到阻絕於境外,08/04 17:21,推,5,1,7
